"domainID","siteID","horizontalPosition","date","mean.SpCond","median.SpCond","mean.DO","median.DO","mean.DOsat","median.DOsat","mean.pH","median.pH","mean.chl","median.chl","mean.turb","median.turb","mean.fDOM","median.fDOM"
"D01","HOPB","101",2018-12-07,73.6752777777778,73.67,13.6651388888889,13.69,97.7870486111111,97.59,6.74702083333333,6.74,0.0553611111111111,0.05,-3.7246875,-3.73,NA,NA
"D01","HOPB","101",2018-12-08,75.2288402777778,75.21,14.2713194444444,14.29,98.5260069444444,98.42,6.75207638888889,6.75,0.068875,0.05,-0.257375,-3.46,NA,NA
"D01","HOPB","101",2018-12-09,75.6785,75.77,14.3477361111111,14.39,98.5842013888889,98.525,6.74616666666667,6.75,0.222729166666667,0.06,1.41489583333333,-3.19,NA,NA
"D01","HOPB","101",2018-12-10,75.0841111111111,75.67,14.1672847222222,14.14,97.8035486111111,97.64,6.760875,6.76,0.0337777777777778,0,-2.65298611111111,-3.35,NA,NA
"D01","HOPB","101",2018-12-11,76.5841666666667,76.61,14.2457708333333,14.27,97.8049305555556,97.7,6.75565972222222,6.76,0.0204652777777778,0.01,1.49060416666667,-1.89,NA,NA
"D01","HOPB","101",2018-12-12,76.1126458333333,76.05,14.0184930555556,14.01,97.4543472222222,97.295,6.77577777777778,6.77,-0.0221319444444444,-0.02,-3.51554166666667,-3.51,NA,NA
"D01","HOPB","101",2018-12-13,75.0160694444444,75.47,14.361375,14.42,98.6637222222222,98.76,6.76984027777778,6.77,0.117541666666667,0.035,-0.880423611111111,-3.24,NA,NA
"D01","HOPB","101",2018-12-14,75.9124236111111,75.85,14.0680625,14.14,98.9301319444444,98.88,6.77754861111111,6.77,-0.0270347222222222,-0.03,-3.56978472222222,-3.54,NA,NA
"D01","HOPB","101",2018-12-15,74.5307083333333,74.43,13.4010208333333,13.46,98.0456944444445,97.955,6.77663194444444,6.77,0.0105,0.01,-3.72089583333333,-3.71,NA,NA
"D01","HOPB","101",2018-12-16,73.8095208333333,73.77,13.3691944444444,13.375,97.8078125,97.78,6.79063194444444,6.78,0.0678680555555556,0.05,-3.63274305555556,-3.66,NA,NA
"D01","HOPB","101",2018-12-17,75.7804100069493,74.9,13.4060833333333,13.43,96.8466319444444,96.88,6.71614583333333,6.71,0.4150625,0.41,-2.02949305555556,-2.87,NA,NA
"D01","HOPB","101",2018-12-18,74.4193758967001,74.15,13.8524677187948,14.03,97.0753443328551,97.055,6.73688665710186,6.73,0.199662840746055,0.19,-3.49436154949785,-3.43,NA,NA
"D01","HOPB","101",2018-12-19,77.9167430555556,78.255,14.2666527777778,14.3,97.7602708333333,97.84,6.75367361111111,6.76,4.86623611111111,6.51,27.913625,38.9,NA,NA
"D01","HOPB","101",2018-12-20,77.3070416666667,77.675,14.1121388888889,14.12,97.7790625,97.53,6.76818055555556,6.76,0.0383263888888889,0.03,-3.70717361111111,-3.78,NA,NA
"D01","HOPB","101",2018-12-21,69.0567847222222,72.8,13.3187013888889,13.44,96.5813125,96.5,6.64395138888889,6.71,1.09899305555556,0.43,4.63390972222222,-0.46,NA,NA
"D01","HOPB","101",2018-12-22,52.7410277777778,53.14,12.3867569444444,12.37,95.4982083333333,95.51,6.475375,6.47,1.84608333333333,1.44,17.1863680555556,11.59,NA,NA
"D01","HOPB","101",2018-12-23,64.4377638888889,64.75,13.3909583333333,13.49,97.4173333333333,97.52,6.61282638888889,6.6,9.00069444444444,6.65,10.9194375,7.38,NA,NA
"D01","HOPB","101",2018-12-24,69.6709236111111,70.01,13.5631111111111,13.63,97.6995972222222,97.67,6.67047222222222,6.66,7.64472916666667,7.255,12.2921875,12.295,NA,NA
"D01","HOPB","101",2018-12-25,70.8824722222222,70.87,13.5294097222222,13.51,97.8896597222222,97.765,6.70339583333333,6.7,7.29077777777778,7.27,10.2758680555556,10.39,NA,NA
"D01","HOPB","101",2018-12-26,72.7912569444444,72.9,14.1283402777778,14.11,98.5995694444444,98.48,6.72151388888889,6.72,6.69420833333333,6.97,12.2247083333333,11.585,NA,NA
"D01","HOPB","101",2018-12-27,73.091125,73.06,13.9772916666667,13.94,99.0462291666667,98.95,6.731625,6.73,8.00277083333333,7.305,10.912125,10.85,NA,NA
"D01","HOPB","101",2018-12-28,80.3985555555556,73.02,13.7475416666667,13.8,98.3457152777778,98.38,6.70311805555556,6.71,13.5216666666667,10.08,15.1727291666667,11.77,NA,NA
"D01","HOPB","101",2018-12-29,79.8677222222222,77.69,12.9454097222222,12.93,97.1597430555556,97.1,6.65629861111111,6.65,8.88800694444445,6.65,45.5870138888889,17.39,NA,NA
"D01","HOPB","101",2018-12-30,75.561625,75.57,13.5626458333333,13.6,98.0178472222222,97.95,6.70296527777778,6.7,11.5406388888889,11.02,13.20275,11.55,NA,NA
"D01","HOPB","101",2018-12-31,75.6748055555556,75.84,13.6415833333333,13.62,98.4261805555556,98.24,6.71398611111111,6.71,4.74030555555556,4.29,16.2310833333333,12.19,NA,NA
"D01","HOPB","101",2019-01-01,85.2445625,83.53,13.1502222222222,13.17,97.047125,97.14,6.63014583333333,6.61,18.1933125,14.405,546.790916666667,22.45,NA,NA
"D01","HOPB","101",2019-01-02,77.0024444444444,76.67,13.6689930555556,13.77,98.2287569444444,98.17,6.65836805555556,6.65,30.4288958333333,27.04,877.639159722222,778.425,NA,NA
"D01","HOPB","101",2019-01-03,78.4694491201224,78.02,13.6297628156083,13.7,97.38,97.66,6.6907727620505,6.7,25.7268094873757,25.21,390.977972456006,175.62,NA,NA
"D01","HOPB","101",2019-01-04,79.0142291666667,79.03,13.2295763888889,13.25,96.1132361111111,96.07,6.71964583333333,6.71,0.152756944444444,0.15,-5.13125694444444,-5.11,NA,NA
"D01","HOPB","101",2019-01-05,79.9790479499652,78.18,12.9920569840167,13.06,95.3186240444753,95.36,6.72081306462821,6.71,0.208269631688673,0.2,-4.89733842946491,-4.88,NA,NA
"D01","HOPB","101",2019-01-06,81.1717430555556,81,13.0708333333333,13.075,95.5734097222222,95.41,6.72199305555556,6.72,0.264916666666667,0.26,-4.92038888888889,-4.9,NA,NA
"D01","HOPB","101",2019-01-07,81.3690618485059,81.09,14.0388611111111,14.195,97.2220694444444,97.36,6.733,6.73,0.742638888888889,0.26,-1.0918125,-4.62,NA,NA
"D01","HOPB","101",2019-01-08,81.5623541666667,81.73,13.9855902777778,14.08,96.7468611111111,96.84,6.73622222222222,6.73,0.208055555555556,0.2,-4.67879166666667,-4.65,NA,NA
"D01","HOPB","101",2019-01-09,92.9814027777778,90.795,13.26675,13.32,94.9946527777778,95.05,6.71258333333333,6.72,1.086625,0.26,-4.30443055555556,-4.41,NA,NA
"D01","HOPB","101",2019-01-10,83.9415069444444,83.71,13.4007013888889,13.41,95.0892083333333,94.8,6.72101388888889,6.71,0.226833333333333,0.23,-4.70876388888889,-4.7,NA,NA
"D01","HOPB","101",2019-01-11,84.9856180555556,84.78,14.0905486111111,14.12,96.5388680555556,96.625,6.7355,6.73,1.28642361111111,1.16,21.8784166666667,-4.13,NA,NA
"D01","HOPB","101",2019-01-12,89.4121805555556,89.69,14.2341458333333,14.24,97.4240625,97.43,6.71938888888889,6.72,1.14363888888889,0.71,-4.57747222222222,-4.59,NA,NA
"D01","HOPB","101",2019-01-13,88.4095277777778,88.54,14.1849930555556,14.19,97.2118888888889,97.29,6.69383333333333,6.7,0.177909722222222,0.14,-4.64910416666667,-4.65,NA,NA
"D01","HOPB","101",2019-01-14,86.8440763888889,87.28,14.0779722222222,14.1,96.5311041666667,96.66,6.68468055555556,6.69,0.10775,0.1,-4.61625,-4.63,NA,NA
"D01","HOPB","101",2019-01-15,84.8296597222222,85.17,13.9852847222222,13.98,95.90425,95.9,6.69234027777778,6.69,0.131826388888889,0.1,-4.52984722222222,-4.56,NA,NA
"D01","HOPB","101",2019-01-16,83.1994583333333,83.35,13.9634305555556,13.97,95.6869305555555,95.71,6.71717361111111,6.71,0.282104166666667,0.22,-4.34395138888889,-4.39,NA,NA
"D01","HOPB","101",2019-01-17,83.1190833333333,83.135,14.149875,14.18,96.8272638888889,97.02,6.73631944444444,6.74,0.304694444444444,0.23,-3.98376388888889,-4.1,NA,NA
"D01","HOPB","101",2019-01-18,83.1165833333333,83.68,14.0929236111111,14.1,96.4957986111111,96.52,6.73252777777778,6.74,0.122319444444444,0.11,-3.59305555555556,-3.56,NA,NA
"D01","HOPB","101",2019-01-19,81.8367477414871,81.96,14.1128472222222,14.11,96.7534930555556,96.65,6.75207638888889,6.76,0.0977986111111111,0.1,-3.72006944444444,-3.72,NA,NA
"D01","HOPB","101",2019-01-20,81.6041875,81.185,13.8709375,13.86,94.9064791666667,94.815,6.6749375,6.69,0.357402777777778,0.17,3.107,0.405,NA,NA
"D01","HOPB","101",2019-01-21,84.4097569444444,85.08,13.8241388888889,13.83,94.5513958333333,94.61,6.61205555555556,6.62,0.129208333333333,0.13,-2.1141875,-3.4,NA,NA
"D01","HOPB","101",2019-01-22,80.5025902777778,80.21,13.8977430555556,13.97,95.0564722222222,95.54,6.47926388888889,6.49,0.270083333333333,0.27,-2.87068055555556,-2.855,NA,NA
"D01","HOPB","101",2019-01-23,80.7484458509142,80.81,14.0882993675334,14.11,96.4170555165144,96.51,6.59607167955025,6.59,0.237898805340829,0.22,-3.031925509487,-3.05,NA,NA
"D01","HOPB","101",2019-01-24,86.361375,80.3,13.8268263888889,13.85,94.6604722222222,94.78,6.49788888888889,6.52,0.669680555555556,0.35,3.23053472222222,-0.62,NA,NA
"D01","HOPB","101",2019-01-25,60.5177638888889,60.63,14.0155555555556,14.02,95.8911458333333,95.92,6.26498611111111,6.27,0.731375,0.63,-0.632625,-1.41,NA,NA
"D01","HOPB","101",2019-01-26,74.7283611111111,74.83,14.1485833333333,14.15,96.75575,96.75,6.46359027777778,6.47,1.10327777777778,1.02,191.3303125,207.095,NA,NA
"D01","HOPB","101",2019-01-27,78.8288611111111,78.635,14.1247013888889,14.17,96.6057638888889,96.92,6.51511805555556,6.51,2.6046875,2.54,118.045319444444,60.855,NA,NA
"D01","HOPB","101",2019-01-28,76.3910138888889,76.68,14.0909791666667,14.12,96.3833055555556,96.5,6.56622916666667,6.57,0.440965277777778,0.2,9.22829861111111,4.63,NA,NA
"D01","HOPB","101",2019-01-29,72.1507373595506,72.75,14.1013342696629,14.12,96.4388974719101,96.53,6.59042837078652,6.59,1.68577247191011,1.72,35.6655266853933,37.535,NA,NA
"D01","HOPB","101",2019-01-30,75.259316017316,75.66,13.977645021645,13.98,95.605341991342,95.63,6.60438961038961,6.6,2.48418181818182,2.71,77.777670995671,82.87,NA,NA
"D01","HOPB","101",2019-01-31,80.0640069444444,81.365,14.0735902777778,14.09,96.2512152777778,96.34,6.59425694444444,6.6,1.77747916666667,1.59,262.404701388889,249.465,NA,NA
"D01","HOPB","101",2019-02-01,81.7286527777778,82.215,13.9848333333333,14,95.6504861111111,95.73,6.49582638888889,6.49,2.48690277777778,2.39,469.739409722222,481.37,NA,NA
"D01","HOPB","101",2019-02-02,80.5869930555556,80.71,13.9344583333333,13.97,95.3015208333333,95.55,6.489125,6.49,2.8585625,2.75,357.540993055556,369.58,NA,NA
"D01","HOPB","101",2019-02-03,75.9724097222222,75.73,13.9497847222222,13.97,95.4052291666667,95.55,6.55535416666667,6.56,4.17841666666667,4.165,290.969208333333,281.395,NA,NA
"D01","HOPB","101",2019-02-04,76.5539375,75.44,14.0363819444444,14.03,96.0551597222222,96.03,6.61632638888889,6.61,3.94147916666667,5.205,350.698111111111,382.62,NA,NA
"D01","HOPB","101",2019-02-05,98.1682592592593,80.15,14.0551058823529,14.02,96.3090588235294,96.03,-0.262333333333333,6.65,0.102752941176471,0.09,-0.906086274509804,-3.31,NA,NA
"D01","HOPB","101",2019-02-06,141.69019751693,79.625,14.1884097222222,14.21,97.5236388888889,97.48,-15.0309480812641,6.74,0.158534722222222,0.16,2.63195138888889,2.5,NA,NA
"D01","HOPB","101",2019-02-07,92.1647916666667,93.565,14.0592847222222,14.05,97.5671319444444,97.64,6.68852083333333,6.69,0.314048611111111,0.3,4.00929861111111,3.03,NA,NA
"D01","HOPB","101",2019-02-08,80.9655177206393,80.4,13.8067755385685,13.82,97.2408408617095,97.21,6.68628908964559,6.69,0.318429464906185,0.3,2.79126476719944,2.36,NA,NA
"D01","HOPB","101",2019-02-09,74.7535371785962,77.9,14.3304725503822,14.43,98.5098401667825,98.77,6.68747046560111,6.68,0.395476025017373,0.3,15.5381097984712,2.62,NA,NA
"D01","HOPB","101",2019-02-10,83.9625902777778,83.8,14.5212986111111,14.55,99.3259513888889,99.54,6.72934027777778,6.73,0.524479166666667,0.32,45.3926666666667,37.37,NA,NA
"D01","HOPB","101",2019-02-11,83.6631089521166,83.85,14.3266620402498,14.39,98.5948507980569,98.56,6.77635669673838,6.78,0.0659680777238029,0.07,1.65008327550312,1.68,NA,NA
"D01","HOPB","101",2019-02-12,84.2736091794159,83.67,14.4355555555556,14.47,98.8542569444444,98.95,6.77364583333333,6.78,0.0945902777777778,0.09,4.95574305555556,4.08,NA,NA
"D01","HOPB","101",2019-02-13,87.7083472222222,86.385,14.0536458333333,14.01,96.1417708333333,95.85,6.70164583333333,6.7,0.0621041666666667,0.06,2.79708333333333,2.8,NA,NA
"D01","HOPB","101",2019-02-14,95.1917152777778,95.435,14.1648611111111,14.19,97.0246180555555,97.05,6.75845138888889,6.75,0.0505486111111111,0.05,2.22584722222222,1.92,NA,NA
"D01","HOPB","101",2019-02-15,93.9092373485389,93.15,14.1263863150392,14.19,97.2263007840342,97.35,6.79275124732716,6.79,0.0522665716322167,0.05,1.69310049893086,1.69,NA,NA
"D01","HOPB","101",2019-02-16,93.6332847222222,93.12,13.9141111111111,13.94,97.1125486111111,97.03,6.79415277777778,6.79,0.0554791666666667,0.06,1.70849305555556,1.7,NA,NA
"D01","HOPB","101",2019-02-17,88.8915705350938,92.27,14.1733819444444,14.19,97.7950694444445,97.81,6.79143055555556,6.79,0.319833333333333,0.08,6.91043055555556,1.69,NA,NA
"D01","HOPB","101",2019-02-18,92.1769166666667,91.2,14.0645625,14.06,97.3881875,97.39,6.80154166666667,6.8,0.0360625,0.04,1.50703472222222,1.5,NA,NA
"D01","HOPB","101",2019-02-19,94.1688819444445,94.805,14.4069027777778,14.44,98.6420625,98.81,6.79947222222222,6.8,0.0743541666666667,0.07,6.05164583333333,5.905,NA,NA
"D01","HOPB","101",2019-02-20,96.82075,96.305,14.4791527777778,14.5,99.1865555555556,99.26,6.79671527777778,6.79,0.118506944444444,0.06,6.31863888888889,7.405,NA,NA
"D01","HOPB","101",2019-02-21,94.9914513888889,94.68,14.2259444444444,14.2,97.5485972222222,97.38,6.79541666666667,6.79,0.0781944444444444,0.04,1.99667361111111,1.93,NA,NA
"D01","HOPB","101",2019-02-22,102.515472222222,101.165,14.1142291666667,14.2,98.1960833333333,98.12,6.81294444444444,6.81,0.0419166666666667,0.04,1.60709027777778,1.6,NA,NA
"D01","HOPB","101",2019-02-23,103.574375,101.63,14.1507708333333,14.15,98.9212013888889,98.79,6.826375,6.82,0.0349583333333333,0.04,1.44594444444444,1.45,NA,NA
"D01","HOPB","101",2019-02-24,121.852194444444,101.275,13.9657430555556,13.98,97.3019305555556,97.6,6.78703472222222,6.82,0.117395833333333,0.07,2.87540277777778,1.42,NA,NA
"D01","HOPB","101",2019-02-25,129.265132013201,126.895,13.8263909774436,13.83,96.1753884711779,95.91,6.7390142021721,6.74,0.167535505430242,0.17,2.25577276524645,2.07,NA,NA
"D01","HOPB","101",2019-02-26,111.12754985755,112.87,14.3266239316239,14.34,98.0351424501424,98.09,6.76824786324786,6.77,0.387022792022792,0.26,10.4895299145299,7.61,NA,NA
"D01","HOPB","101",2019-02-27,114.310111111111,114.28,14.367125,14.39,98.4970416666667,98.64,6.75919444444444,6.76,0.268513888888889,0.24,6.39071527777778,5.78,NA,NA
"D01","HOPB","101",2019-02-28,108.482423611111,108.34,14.2501944444444,14.25,97.6249375,97.63,6.76231944444444,6.76,0.132368055555556,0.13,5.27539583333333,4.19,NA,NA
"D01","HOPB","101",2019-03-01,107.066432391138,107.28,14.2469900687548,14.31,97.6649656226127,98.13,6.71688311688312,6.76,0.233521772345302,0.18,11.1089533995416,12.41,NA,NA
"D01","HOPB","101",2019-03-02,104.800097222222,104.19,14.0257152777778,14.04,96.2802083333333,96.34,6.73935416666667,6.74,-0.0856111111111111,-0.09,1.33278472222222,1.32,NA,NA
"D01","HOPB","101",2019-03-03,102.469318971508,102.51,13.8412300208478,13.92,96.0577970813065,95.87,6.75726198749131,6.76,-0.092821403752606,-0.09,1.23646282140375,1.24,NA,NA
"D01","HOPB","101",2019-03-04,103.076409722222,102.33,13.7192222222222,13.735,95.3388611111111,95.36,6.76686805555556,6.76,-0.0813472222222222,-0.08,3.04271527777778,1.26,NA,NA
"D01","HOPB","101",2019-03-05,108.540402777778,108.345,13.9577986111111,13.96,95.6917361111111,95.72,6.76052083333333,6.77,-0.0822986111111111,-0.09,1.81404861111111,1.45,NA,NA
"D01","HOPB","101",2019-03-06,110.471402777778,110.34,14.006,14.01,95.7925763888889,95.84,6.76755555555556,6.77,0.0148888888888889,-0.03,12.2028333333333,7.285,NA,NA
"D01","HOPB","101",2019-03-07,107.240902777778,106.35,14.0505,14.06,96.1055069444444,96.17,6.73782638888889,6.74,-0.0932777777777778,-0.1,23.5398194444444,21.68,NA,NA
"D01","HOPB","101",2019-03-08,106.000715277778,106.6,14.0783402777778,14.09,96.3000625,96.37,6.74130555555556,6.74,-0.0671597222222222,-0.09,28.2017986111111,19.29,NA,NA
"D01","HOPB","101",2019-03-09,103.848388888889,104.67,14.052875,14.06,96.2785277777778,96.21,6.73494444444444,6.73,-0.0716180555555556,-0.09,1.29881944444444,1.25,NA,NA
"D01","HOPB","101",2019-03-10,104.337895833333,102.015,14.0961875,14.12,96.5359861111111,96.68,6.77023611111111,6.77,-0.0321597222222222,-0.08,2.18315972222222,1.27,NA,NA
"D01","HOPB","101",2019-03-11,130.934183601962,118.18,13.9071688857744,13.92,95.7148142957253,95.62,6.76972669936931,6.76,-0.0769446391030133,-0.08,1.39618079887877,1.31,NA,NA
"D01","HOPB","101",2019-03-12,130.584631728045,129.845,13.899440905874,13.97,96.1381670205237,96,6.78144373673036,6.78,-0.0267162066525124,-0.04,1.3531847133758,1.32,NA,NA
"D01","HOPB","101",2019-03-13,123.266604166667,122.86,13.9149444444444,13.96,96.7977638888889,96.58,6.79358333333333,6.79,-0.0487361111111111,-0.05,1.34582638888889,1.21,NA,NA
"D01","HOPB","101",2019-03-14,118.068939501779,118.3,13.624896797153,13.71,96.6037153024911,96.53,6.79319572953737,6.79,-0.0299644128113879,-0.04,1.5026334519573,1.18,NA,NA
"D01","HOPB","101",2019-03-15,113.762034722222,115.04,13.584875,13.58,95.5615138888889,95.65,6.75463194444444,6.77,0.269986111111111,0.16,5.90998611111111,3.375,NA,NA
"D01","HOPB","101",2019-03-16,98.2049513888889,98.145,13.3972361111111,13.5,95.5445208333333,95.535,6.67688194444444,6.67,0.353965277777778,0.33,3.59104166666667,2.78,NA,NA
"D01","HOPB","101",2019-03-17,105.791826388889,105.28,13.6088472222222,13.67,96.2611805555556,96.08,6.72271527777778,6.71,0.173513888888889,0.17,1.655875,1.67,NA,NA
"D01","HOPB","101",2019-03-18,113.625625,114.725,13.7411180555556,13.79,96.6106527777778,96.43,6.7543125,6.75,0.145986111111111,0.12,5.58965972222222,1.46,NA,NA
"D01","HOPB","101",2019-03-19,118.061784722222,118.07,13.6949166666667,13.76,96.9600625,96.695,6.78002777777778,6.78,0.0628819444444444,0.06,1.32091666666667,1.35,NA,NA
"D01","HOPB","101",2019-03-20,115.830881944444,117.095,13.5330902777778,13.65,97.0031041666667,96.82,6.78575694444444,6.79,0.0713888888888889,0.07,1.23115972222222,1.23,NA,NA
"D01","HOPB","101",2019-03-21,107.961361111111,107.47,13.2685486111111,13.3,96.5449444444444,96.52,6.78506944444444,6.79,0.149013888888889,0.15,1.24376388888889,1.24,NA,NA
"D01","HOPB","101",2019-03-22,102.1400625,101.78,13.0469930555556,13.04,94.5340625,94.36,6.7398125,6.74,0.4025625,0.4,2.73354166666667,2.5,NA,NA
"D01","HOPB","101",2019-03-23,105.503923611111,105.52,13.2460416666667,13.215,94.7673194444444,94.76,6.69625,6.68,0.400819444444444,0.38,1.78984722222222,1.73,NA,NA
"D01","HOPB","101",2019-03-24,114.841173611111,114.79,13.3502222222222,13.48,96.1535277777778,96,6.74160416666667,6.74,0.244590277777778,0.24,1.33355555555556,1.37,NA,NA
"D01","HOPB","101",2019-03-25,108.37269054878,108.81,13.059862804878,13.14,96.0244664634146,95.76,6.74926067073171,6.74,0.281692073170732,0.28,1.30789634146341,1.33,NA,NA
"D01","HOPB","101",2019-03-26,104.889902777778,105.3,13.2619444444444,13.26,96.5269166666667,96.25,6.75625694444444,6.75,0.303472222222222,0.3,1.27654166666667,1.27,NA,NA
"D01","HOPB","101",2019-03-27,104.449951388889,104.39,13.444125,13.5,97.2768611111111,96.97,6.76965972222222,6.77,0.310715277777778,0.31,1.25293055555556,1.25,NA,NA
"D01","HOPB","101",2019-03-28,102.472083333333,103.41,13.1659166666667,13.3,97.115125,96.97,6.77997222222222,6.78,0.299951388888889,0.29,1.33166666666667,1.33,NA,NA
"D01","HOPB","101",2019-03-29,97.8945652173913,97.84,12.2538726993865,12.77,92.347032208589,96.1,6.65132003069839,6.76,0.560729247478666,0.44,1.86651667959659,1.39,NA,NA
"D01","HOPB","101",2019-03-30,97.7336091794159,98.26,11.8906745479833,11.95,90.6385883171071,91.08,6.72068150208623,6.73,0.962635605006954,0.95,2.04615438108484,1.49,NA,NA
"D01","HOPB","101",2019-03-31,88.5917638888889,88.44,11.7488680555556,11.77,92.3327708333333,92.34,6.75480555555556,6.78,1.25181944444444,1.11,2.5029375,1.59,NA,NA
"D01","HOPB","101",2019-04-01,87.9636666666667,87.55,12.5433472222222,12.53,94.1545555555556,94.045,6.73684722222222,6.72,1.26207638888889,1.23,1.59225,1.31,NA,NA
"D01","HOPB","101",2019-04-02,96.8816122307158,97.92,12.9231875,12.97,96.0934305555556,95.7,6.76825,6.76,1.57977083333333,1.1,0.993673611111111,0.99,NA,NA
"D01","HOPB","101",2019-04-03,99.8888834612701,100,12.1954463040446,12.38,95.3621757322176,95.17,6.80624825662483,6.8,1.3168410041841,1.21,0.936959553695955,0.93,NA,NA
"D01","HOPB","101",2019-04-04,100.513923611111,100.64,12.4381736111111,12.4,96.1398819444444,96.005,6.7935625,6.78,1.23889583333333,1.22,0.980430555555556,0.96,NA,NA
"D01","HOPB","101",2019-04-05,102.511666666667,102.85,12.9662986111111,12.93,97.1077777777778,96.745,6.80931944444444,6.81,1.39904861111111,1.39,0.938638888888889,0.93,NA,NA
"D01","HOPB","101",2019-04-06,102.635583333333,102.66,12.5702152777778,12.9,96.727875,96.45,6.823125,6.82,1.7130625,1.72,1.05036805555556,1.05,NA,NA
"D01","HOPB","101",2019-04-07,99.0473472222222,98.95,11.9671527777778,12.06,96.7501805555556,96.45,6.80036805555556,6.79,2.060625,2.02,1.0120625,1.01,NA,NA
"D01","HOPB","101",2019-04-08,93.9754670528603,94.71,11.7145329471398,11.63,95.5187979724837,95.52,6.7337943519189,6.74,2.83441708906589,2.55,3.65220854453295,2.12,NA,NA
"D01","HOPB","101",2019-04-09,91.2524722222222,91.78,12.3912361111111,12.38,95.3710833333333,95.29,6.75555555555556,6.76,1.92077083333333,1.9,1.51920138888889,1.39,NA,NA
"D01","HOPB","101",2019-04-10,91.947874015748,91.99,12.7075786713287,12.69,96.4543881118881,95.13,6.68071678321678,6.72,1.86894230769231,2.08,2.14131993006993,1.705,NA,NA
"D01","HOPB","101",2019-04-11,91.2921527777778,91.52,13.3416319444444,13.45,101.800166666667,101.43,6.62951388888889,6.62,0.745229166666667,0.75,1.37045138888889,1.2,NA,NA
"D01","HOPB","101",2019-04-12,94.4623194444444,94.425,13.0411875,13.06,102.090680555556,101.85,6.66184027777778,6.66,0.702076388888889,0.7,1.06725694444444,1.04,NA,NA
"D01","HOPB","101",2019-04-13,85.8223488533704,87.08,12.0814375,12.25,101.311569444444,101.27,6.55999305555556,6.55,1.36784027777778,1.37,3.88418055555556,2.74,NA,NA
"D01","HOPB","101",2019-04-14,85.0871805555556,86.11,11.6098541666667,11.645,100.713027777778,100.33,6.59340972222222,6.59,0.987041666666667,1,1.42102777777778,1.35,NA,NA
"D01","HOPB","101",2019-04-15,84.3085555555556,86.85,11.0544583333333,11.05,98.58725,98.57,6.5529375,6.56,1.55044444444444,1.77,5.20744444444444,3.305,NA,NA
"D01","HOPB","101",2019-04-16,80.7434549356223,80.74,12.0122389127325,12.01,100.007989985694,99.81,6.56116595135908,6.54,1.32635193133047,1.35,1.94464949928469,1.85,NA,NA
"D01","HOPB","101",2019-04-17,90.9518263888889,91.73,12.1046944444444,12.14,101.016194444444,100.63,6.64743055555556,6.62,0.881333333333333,0.9,1.24108333333333,1.21,NA,NA
"D01","HOPB","101",2019-04-18,92.9429812369701,93.32,12.2315138888889,12.31,101.052631944444,100.87,6.67647916666667,6.69,0.8495,0.85,1.14786111111111,1.17,NA,NA
"D01","HOPB","101",2019-04-19,93.4699235580264,93.61,11.6543502432245,11.8,100.10255038221,100.02,6.70960389159138,6.7,0.777067407922168,0.77,1.07933981931897,1.07,NA,NA
"D01","HOPB","101",2019-04-20,80.7765763888889,85.85,10.6653680555556,10.67,99.1920555555556,99.155,6.52843055555556,6.53,2.01938194444444,2.09,7.5064375,5.6,NA,NA
"D01","HOPB","101",2019-04-21,73.9189652777778,74.995,10.9368333333333,10.92,100.193291666667,100.21,6.54284027777778,6.51,1.62908333333333,1.62,2.42274305555556,2.055,NA,NA
"D01","HOPB","101",2019-04-22,82.1780625,82.91,11.0379236111111,11.03,100.482027777778,100.18,6.61359027777778,6.6,1.52883333333333,1.45,2.48772916666667,1.72,NA,NA
"D01","HOPB","101",2019-04-23,71.3527986111111,70.28,10.9319027777778,11.06,100.1224375,99.905,6.56602083333333,6.55,2.1671875,2.16,3.03726388888889,2.045,NA,NA
"D01","HOPB","101",2019-04-24,77.6193363499246,78.66,10.6995022624434,10.65,99.3037330316742,99.005,6.60826546003017,6.59,1.7762443438914,2.03,2.45473604826546,2.11,NA,NA
"D01","HOPB","101",2019-04-25,82.2724372759857,83.18,11.4340501792115,11.46,100.116388888889,99.505,6.63375337533753,6.6,0.900765076507651,0.9,2.05639063906391,1.71,NA,NA
"D01","HOPB","101",2019-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D01","HOPB","101",2019-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D01","HOPB","101",2019-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D01","HOPB","101",2019-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D01","HOPB","101",2019-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D01","HOPB","102",2018-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D01","HOPB","102",2018-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D01","HOPB","102",2018-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D01","HOPB","102",2018-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D01","HOPB","102",2018-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
