"domainID","siteID","horizontalPosition","date","mean.parws","median.parws"
"D01","HOPB","101",2018-12-09,38.0986111111111,0.25
"D01","HOPB","101",2018-12-10,43.1802083333333,0.23
"D01","HOPB","101",2018-12-11,42.2858125,0.255
"D01","HOPB","101",2018-12-12,37.2365555555556,0.31
"D01","HOPB","101",2018-12-13,34.4124513888889,0.3
"D01","HOPB","101",2018-12-14,36.3596805555556,0.24
"D01","HOPB","101",2018-12-15,45.5767986111111,0.24
"D01","HOPB","101",2018-12-16,23.9923263888889,0.27
"D01","HOPB","101",2018-12-17,24.6584375,0.25
"D01","HOPB","101",2018-12-18,39.970853046595,0.26
"D01","HOPB","101",2018-12-19,47.4425763888889,0.16
"D01","HOPB","101",2018-12-20,39.8493333333333,0.16
"D01","HOPB","101",2018-12-21,8.55527083333333,0.16
"D01","HOPB","101",2018-12-22,29.9278125,0.23
"D01","HOPB","101",2018-12-23,39.8210694444444,0.23
"D01","HOPB","101",2018-12-24,33.0964027777778,0.17
"D01","HOPB","101",2018-12-25,43.6648055555556,0.16
"D01","HOPB","101",2018-12-26,44.1566041666667,0.17
"D01","HOPB","101",2018-12-27,40.8694027777778,0.15
"D01","HOPB","101",2018-12-28,13.1851944444444,0.14
"D01","HOPB","101",2018-12-29,34.3469861111111,0.14
"D01","HOPB","101",2018-12-30,44.5683055555556,0.14
"D01","HOPB","101",2018-12-31,29.7265416666667,0.15
"D01","HOPB","101",2019-01-01,33.9897291666667,0.13
"D01","HOPB","101",2019-01-02,43.9898541666667,0.14
"D01","HOPB","101",2019-01-03,28.2918396946565,0.13
"D01","HOPB","101",2019-01-04,48.9125347222222,0.15
"D01","HOPB","101",2019-01-05,23.1412083333333,0.15
"D01","HOPB","101",2019-01-06,42.175,0.14
"D01","HOPB","101",2019-01-07,51.1597083333333,0.18
"D01","HOPB","101",2019-01-08,12.1211319444444,0.17
"D01","HOPB","101",2019-01-09,45.2841736111111,0.15
"D01","HOPB","101",2019-01-10,42.1538819444444,0.15
"D01","HOPB","101",2019-01-11,44.1200277777778,0.16
"D01","HOPB","101",2019-01-12,43.9836875,0.37
"D01","HOPB","101",2019-01-13,43.0635138888889,0.23
"D01","HOPB","101",2019-01-14,42.4166388888889,0.19
"D01","HOPB","101",2019-01-15,49.6219791666667,0.17
"D01","HOPB","101",2019-01-16,31.3083819444444,0.16
"D01","HOPB","101",2019-01-17,46.5254305555556,0.16
"D01","HOPB","101",2019-01-18,34.6551111111111,0.15
"D01","HOPB","101",2019-01-19,39.9405902777778,0.16
"D01","HOPB","101",2019-01-20,15.8962291666667,0.15
"D01","HOPB","101",2019-01-21,58.7487222222222,1.09
"D01","HOPB","101",2019-01-22,50.6448472222222,0.62
"D01","HOPB","101",2019-01-23,42.326711173577,0.16
"D01","HOPB","101",2019-01-24,12.6307708333333,0.12
"D01","HOPB","101",2019-01-25,43.9031666666667,0.12
"D01","HOPB","101",2019-01-26,62.6753819444444,0.13
"D01","HOPB","101",2019-01-27,48.3986666666667,0.13
"D01","HOPB","101",2019-01-28,62.0536944444444,0.14
"D01","HOPB","101",2019-01-29,26.8850035087719,0.13
"D01","HOPB","101",2019-01-30,12.6317647058824,0.12
"D01","HOPB","101",2019-01-31,61.9282777777778,0.33
"D01","HOPB","101",2019-02-01,68.4335486111111,0.15
"D01","HOPB","101",2019-02-02,75.9072291666667,0.16
"D01","HOPB","101",2019-02-03,44.4440833333333,0.12
"D01","HOPB","101",2019-02-04,67.2494375,0.12
"D01","HOPB","101",2019-02-05,48.2064420062696,0.1
"D01","HOPB","101",2019-02-06,71.9844513888889,0.13
"D01","HOPB","101",2019-02-07,37.8268541666667,0.12
"D01","HOPB","101",2019-02-08,39.3586458333333,0.12
"D01","HOPB","101",2019-02-09,73.3021458333333,0.12
"D01","HOPB","101",2019-02-10,72.1666527777778,0.13
"D01","HOPB","101",2019-02-11,76.4985763888889,0.13
"D01","HOPB","101",2019-02-12,24.7459583333333,0.13
"D01","HOPB","101",2019-02-13,55.1523402777778,0.12
"D01","HOPB","101",2019-02-14,82.4539027777778,0.12
"D01","HOPB","101",2019-02-15,42.9830698005698,0.11
"D01","HOPB","101",2019-02-16,97.5177430555556,0.13
"D01","HOPB","101",2019-02-17,92.2188263888889,0.15
"D01","HOPB","101",2019-02-18,10.1777013888889,0.13
"D01","HOPB","101",2019-02-19,24.0823194444444,0.175
"D01","HOPB","101",2019-02-20,45.5421388888889,0.17
"D01","HOPB","101",2019-02-21,95.3461527777778,0.13
"D01","HOPB","101",2019-02-22,98.6385069444444,0.14
"D01","HOPB","101",2019-02-23,97.0454305555556,0.16
"D01","HOPB","101",2019-02-24,26.8042916666667,0.13
"D01","HOPB","101",2019-02-25,84.275899339934,0.11
"D01","HOPB","101",2019-02-26,104.425658362989,0.28
"D01","HOPB","101",2019-02-27,104.335479166667,0.505
"D01","HOPB","101",2019-02-28,37.6272013888889,0.16
"D01","HOPB","101",2019-03-01,50.4788854961832,0.14
"D01","HOPB","101",2019-03-02,68.5961319444445,0.17
"D01","HOPB","101",2019-03-03,113.432590277778,0.165
"D01","HOPB","101",2019-03-04,19.0790763888889,0.135
"D01","HOPB","101",2019-03-05,39.2171666666667,0.225
"D01","HOPB","101",2019-03-06,74.8158055555556,0.395
"D01","HOPB","101",2019-03-07,119.917284722222,0.575
"D01","HOPB","101",2019-03-08,133.297479166667,0.67
"D01","HOPB","101",2019-03-09,138.073513888889,0.885
"D01","HOPB","101",2019-03-10,21.0965347222222,0.27
"D01","HOPB","101",2019-03-11,146.808907563025,0.505
"D01","HOPB","101",2019-03-12,124.866874115983,0.58
"D01","HOPB","101",2019-03-13,146.91475,0.97
"D01","HOPB","101",2019-03-14,118.275149359886,0.6
"D01","HOPB","101",2019-03-15,93.9336458333333,1.94
"D01","HOPB","101",2019-03-16,154.522979166667,2.79
"D01","HOPB","101",2019-03-17,199.621104166667,3.67
"D01","HOPB","101",2019-03-18,203.602430555556,4.395
"D01","HOPB","101",2019-03-19,190.747256944444,5.105
"D01","HOPB","101",2019-03-20,208.232388888889,5.68
"D01","HOPB","101",2019-03-21,78.9476875,2.625
"D01","HOPB","101",2019-03-22,73.9401666666667,2.95
"D01","HOPB","101",2019-03-23,151.024986111111,3.435
"D01","HOPB","101",2019-03-24,168.484534722222,8.975
"D01","HOPB","101",2019-03-25,170.99418445122,0.205
"D01","HOPB","101",2019-03-26,227.207243055556,11.45
"D01","HOPB","101",2019-03-27,220.511722222222,12.42
"D01","HOPB","101",2019-03-28,215.204465277778,8.125
"D01","HOPB","101",2019-03-29,51.3515220700152,0.38
"D01","HOPB","101",2019-03-30,127.363465277778,3.995
"D01","HOPB","101",2019-03-31,40.565,15.835
"D01","HOPB","101",2019-04-01,233.179,17.44
"D01","HOPB","101",2019-04-02,220.889180555556,13.715
"D01","HOPB","101",2019-04-03,224.775916376307,14.51
"D01","HOPB","101",2019-04-04,238.573131944444,19.37
"D01","HOPB","101",2019-04-05,115.502506944444,12.14
"D01","HOPB","101",2019-04-06,185.720333333333,20.585
"D01","HOPB","101",2019-04-07,187.346930555556,24.69
"D01","HOPB","101",2019-04-08,33.8922431259045,2.015
"D01","HOPB","101",2019-04-09,50.0868402777778,10.24
"D01","HOPB","101",2019-04-10,55.333807860262,-0.18
"D01","HOPB","101",2019-04-11,187.904138888889,17.235
"D01","HOPB","101",2019-04-12,61.7274097222222,8.9
"D01","HOPB","101",2019-04-13,149.903972222222,13.88
"D01","HOPB","101",2019-04-14,148.421881944444,12.845
"D01","HOPB","101",2019-04-15,117.916131944444,7.18
"D01","HOPB","101",2019-04-16,248.665321428571,20.665
"D01","HOPB","101",2019-04-17,276.491597222222,26.96
"D01","HOPB","101",2019-04-18,51.1019166666667,8.345
"D01","HOPB","101",2019-04-19,88.17875,20.18
"D01","HOPB","101",2019-04-20,61.6670069444444,10.95
"D01","HOPB","101",2019-04-21,137.540118055556,37.065
"D01","HOPB","101",2019-04-22,115.484041666667,7.515
"D01","HOPB","101",2019-04-23,193.308513888889,28.34
"D01","HOPB","101",2019-04-24,167.840593984962,12.055
"D01","HOPB","101",2019-04-25,238.104572230014,34.85
"D01","HOPB","101",2019-04-26,33.7137013888889,9.785
"D01","HOPB","101",2019-04-27,87.9251041666667,17.085
"D01","HOPB","101",2019-04-28,86.3813472222222,40.425
"D01","HOPB","101",2019-04-29,255.466565743945,0.82
"D01","HOPB","101",2019-04-30,NA,NA
"D01","HOPB","102",2017-07-09,NA,NA
"D01","HOPB","102",2017-07-10,51.4145694444444,17.055
"D01","HOPB","102",2017-07-11,38.6235540069686,7.83
"D01","HOPB","102",2017-07-12,37.6560902777778,13.4
"D01","HOPB","102",2017-07-13,21.1010416666667,6.47
"D01","HOPB","102",2017-07-14,17.1404930555556,8.765
"D01","HOPB","102",2017-07-15,37.9119861111111,17.095
"D01","HOPB","102",2017-07-16,44.9555,15.11
"D01","HOPB","102",2017-07-17,47.2773055555556,20.98
"D01","HOPB","102",2017-07-18,39.3574375,20.03
"D01","HOPB","102",2017-07-19,38.2384930555556,13.895
"D01","HOPB","102",2017-07-20,46.5534930555556,16.88
"D01","HOPB","102",2017-07-21,42.1047916666667,14.975
"D01","HOPB","102",2017-07-22,39.7732361111111,9.96
"D01","HOPB","102",2017-07-23,49.0693333333333,18.865
"D01","HOPB","102",2017-07-24,14.3322291666667,5.785
"D01","HOPB","102",2017-07-25,24.8309097222222,11.61
"D01","HOPB","102",2017-07-26,41.7549444444444,12.705
"D01","HOPB","102",2017-07-27,26.9495972222222,12.035
"D01","HOPB","102",2017-07-28,45.8546736111111,13.955
"D01","HOPB","102",2017-07-29,36.8735,11.27
"D01","HOPB","102",2017-07-30,38.0067847222222,10.625
"D01","HOPB","102",2017-07-31,38.468,11.86
"D01","HOPB","102",2017-08-01,36.0445138888889,12.95
"D01","HOPB","102",2017-08-02,34.873487544484,10.26
"D01","HOPB","102",2017-08-03,34.0667777777778,11.98
"D01","HOPB","102",2017-08-04,34.2544305555556,13.17
"D01","HOPB","102",2017-08-05,16.6946597222222,5.545
"D01","HOPB","102",2017-08-06,45.4954305555556,12.545
"D01","HOPB","102",2017-08-07,29.4136944444444,12.505
"D01","HOPB","102",2017-08-08,37.9835,7.58
"D01","HOPB","102",2017-08-09,38.2326458333333,10.43
"D01","HOPB","102",2017-08-10,41.2092638888889,13.3
"D01","HOPB","102",2017-08-11,46.3239652777778,10.07
"D01","HOPB","102",2017-08-12,33.3474652777778,13.18
"D01","HOPB","102",2017-08-13,43.9707847222222,10.58
"D01","HOPB","102",2017-08-14,40.0151944444444,13.23
"D01","HOPB","102",2017-08-15,29.127625,6.65
"D01","HOPB","102",2017-08-16,28.5402103681443,5.33
"D01","HOPB","102",2017-08-17,35.7249375,11.015
"D01","HOPB","102",2017-08-18,14.7606111111111,3.605
"D01","HOPB","102",2017-08-19,38.0773194444444,9.395
"D01","HOPB","102",2017-08-20,40.6582986111111,8.61
"D01","HOPB","102",2017-08-21,37.4008402777778,8.88
"D01","HOPB","102",2017-08-22,33.2346111111111,10.435
"D01","HOPB","102",2017-08-23,35.3412916666667,7.015
"D01","HOPB","102",2017-08-24,35.3065138888889,8.41
"D01","HOPB","102",2017-08-25,37.1013194444444,10.02
"D01","HOPB","102",2017-08-26,30.2124305555556,8.86
"D01","HOPB","102",2017-08-27,27.5844583333333,7.635
"D01","HOPB","102",2017-08-28,32.7997916666667,7.21
"D01","HOPB","102",2017-08-29,17.1961343873518,0.35
"D01","HOPB","102",2017-08-30,23.0955555555556,4.92
"D01","HOPB","102",2017-08-31,34.7641319444444,6.14
"D01","HOPB","102",2017-09-01,28.9457638888889,6.935
"D01","HOPB","102",2017-09-02,30.5341180555556,8.055
"D01","HOPB","102",2017-09-03,9.2585625,2.48
"D01","HOPB","102",2017-09-04,30.5564652777778,3.85
"D01","HOPB","102",2017-09-05,33.8232569444444,3.46
"D01","HOPB","102",2017-09-06,13.3413958333333,0.96
"D01","HOPB","102",2017-09-07,27.0292847222222,1.795
"D01","HOPB","102",2017-09-08,32.1421944444444,4.53
"D01","HOPB","102",2017-09-09,31.7446319444444,4.365
"D01","HOPB","102",2017-09-10,31.8393958333333,4.78
"D01","HOPB","102",2017-09-11,27.7967222222222,4.505
"D01","HOPB","102",2017-09-12,24.5424124809741,0.285
"D01","HOPB","102",2017-09-13,30.4745972222222,3.725
"D01","HOPB","102",2017-09-14,31.9608541666667,3.73
"D01","HOPB","102",2017-09-15,27.7964166666667,2.615
"D01","HOPB","102",2017-09-16,28.6657916666667,2.71
"D01","HOPB","102",2017-09-17,31.07775,2.94
"D01","HOPB","102",2017-09-18,31.3117708333333,1.385
"D01","HOPB","102",2017-09-19,34.5465555555556,1.795
"D01","HOPB","102",2017-09-20,31.0694444444444,1.295
"D01","HOPB","102",2017-09-21,38.0181597222222,1.8
"D01","HOPB","102",2017-09-22,42.4056319444444,3.25
"D01","HOPB","102",2017-09-23,32.0977986111111,2.205
"D01","HOPB","102",2017-09-24,31.8660069444444,1.925
"D01","HOPB","102",2017-09-25,35.7284722222222,1.585
"D01","HOPB","102",2017-09-26,36.5269305555556,1.545
"D01","HOPB","102",2017-09-27,25.879012066365,0.15
"D01","HOPB","102",2017-09-28,36.265625,1.175
"D01","HOPB","102",2017-09-29,31.1391458333333,0.99
"D01","HOPB","102",2017-09-30,16.9380347222222,0.57
"D01","HOPB","102",2017-10-01,31.7175208333333,0.675
"D01","HOPB","102",2017-10-02,31.5995555555556,0.555
"D01","HOPB","102",2017-10-03,30.6570277777778,0.5
"D01","HOPB","102",2017-10-04,30.1242916666667,0.34
"D01","HOPB","102",2017-10-05,33.629625,0.335
"D01","HOPB","102",2017-10-06,27.9532361111111,0.275
"D01","HOPB","102",2017-10-07,35.4771041666667,0.255
"D01","HOPB","102",2017-10-08,18.6640277777778,0.17
"D01","HOPB","102",2017-10-09,18.0904166666667,0.16
"D01","HOPB","102",2017-10-10,39.2347152777778,0.185
"D01","HOPB","102",2017-10-11,46.04475,0.17
"D01","HOPB","102",2017-10-12,34.4184837278107,0.14
"D01","HOPB","102",2017-10-13,40.0188611111111,0.165
"D01","HOPB","102",2017-10-14,51.5762361111111,0.16
"D01","HOPB","102",2017-10-15,47.5465833333333,0.15
"D01","HOPB","102",2017-10-16,44.3280833333333,0.15
"D01","HOPB","102",2017-10-17,43.8966458333333,0.15
"D01","HOPB","102",2017-10-18,43.4450416666667,0.15
"D01","HOPB","102",2017-10-19,44.2830486111111,0.15
"D01","HOPB","102",2017-10-20,41.4785,0.15
"D01","HOPB","102",2017-10-21,42.6092916666667,0.15
"D01","HOPB","102",2017-10-22,40.8020694444444,0.15
"D01","HOPB","102",2017-10-23,57.9891944444444,0.15
"D01","HOPB","102",2017-10-24,35.5943125,0.14
"D01","HOPB","102",2017-10-25,39.1397569444444,0.14
"D01","HOPB","102",2017-10-26,33.6150972222222,0.14
"D01","HOPB","102",2017-10-27,33.3653816499614,0.13
"D01","HOPB","102",2017-10-28,51.2677152777778,0.14
"D01","HOPB","102",2017-10-29,8.83543055555556,0.14
"D01","HOPB","102",2017-10-30,7.65882638888889,0.785
"D01","HOPB","102",2017-10-31,6.07453472222222,4.39
"D01","HOPB","102",2017-11-01,5.24621527777778,2.585
"D01","HOPB","102",2017-11-02,4.98677083333333,1.93
"D01","HOPB","102",2017-11-03,5.26133333333333,1.68
"D01","HOPB","102",2017-11-04,4.96807638888889,1.39
"D01","HOPB","102",2017-11-05,3.60345138888889,1.38
"D01","HOPB","102",2017-11-06,2.77225694444444,1.37
"D01","HOPB","102",2017-11-07,64.3770184254606,1.3
"D01","HOPB","102",2017-11-08,NA,NA
"D01","HOPB","102",2017-11-09,NA,NA
"D01","HOPB","102",2017-11-10,NA,NA
"D01","HOPB","102",2017-11-11,NA,NA
"D01","HOPB","102",2017-11-12,NA,NA
"D01","HOPB","102",2017-11-13,NA,NA
"D01","HOPB","102",2017-11-14,NA,NA
"D01","HOPB","102",2017-11-15,NA,NA
"D01","HOPB","102",2017-11-16,NA,NA
"D01","HOPB","102",2017-11-17,NA,NA
"D01","HOPB","102",2017-11-18,NA,NA
"D01","HOPB","102",2017-11-19,NA,NA
"D01","HOPB","102",2017-11-20,NA,NA
"D01","HOPB","102",2017-11-21,NA,NA
"D01","HOPB","102",2017-11-22,NA,NA
"D01","HOPB","102",2017-11-23,NA,NA
"D01","HOPB","102",2017-11-24,NA,NA
"D01","HOPB","102",2017-11-25,NA,NA
"D01","HOPB","102",2017-11-26,NA,NA
"D01","HOPB","102",2017-11-27,NA,NA
"D01","HOPB","102",2017-11-28,NA,NA
"D01","HOPB","102",2017-11-29,NA,NA
"D01","HOPB","102",2017-11-30,NA,NA
"D01","HOPB","102",2017-12-01,NA,NA
"D01","HOPB","102",2017-12-02,NA,NA
"D01","HOPB","102",2017-12-03,NA,NA
"D01","HOPB","102",2017-12-04,NA,NA
"D01","HOPB","102",2017-12-05,NA,NA
"D01","HOPB","102",2017-12-06,NA,NA
"D01","HOPB","102",2017-12-07,NA,NA
"D01","HOPB","102",2017-12-08,NA,NA
"D01","HOPB","102",2017-12-09,NA,NA
"D01","HOPB","102",2017-12-10,NA,NA
"D01","HOPB","102",2017-12-11,NA,NA
"D01","HOPB","102",2017-12-12,NA,NA
"D01","HOPB","102",2017-12-13,NA,NA
"D01","HOPB","102",2017-12-14,NA,NA
"D01","HOPB","102",2017-12-15,NA,NA
"D01","HOPB","102",2017-12-16,NA,NA
"D01","HOPB","102",2017-12-17,NA,NA
"D01","HOPB","102",2017-12-18,NA,NA
"D01","HOPB","102",2017-12-19,NA,NA
"D01","HOPB","102",2017-12-20,NA,NA
"D01","HOPB","102",2017-12-21,NA,NA
"D01","HOPB","102",2017-12-22,NA,NA
"D01","HOPB","102",2017-12-23,NA,NA
"D01","HOPB","102",2017-12-24,NA,NA
"D01","HOPB","102",2017-12-25,NA,NA
"D01","HOPB","102",2017-12-26,NA,NA
"D01","HOPB","102",2017-12-27,NA,NA
"D01","HOPB","102",2017-12-28,NA,NA
"D01","HOPB","102",2017-12-29,NA,NA
"D01","HOPB","102",2017-12-30,NA,NA
"D01","HOPB","102",2017-12-31,NA,NA
"D01","HOPB","102",2018-01-01,NA,NA
"D01","HOPB","102",2018-01-02,NA,NA
"D01","HOPB","102",2018-01-03,NA,NA
"D01","HOPB","102",2018-01-04,NA,NA
"D01","HOPB","102",2018-01-05,NA,NA
"D01","HOPB","102",2018-01-06,NA,NA
"D01","HOPB","102",2018-01-07,NA,NA
"D01","HOPB","102",2018-01-08,NA,NA
"D01","HOPB","102",2018-01-09,NA,NA
"D01","HOPB","102",2018-01-10,NA,NA
"D01","HOPB","102",2018-01-11,NA,NA
"D01","HOPB","102",2018-01-12,NA,NA
"D01","HOPB","102",2018-01-13,NA,NA
"D01","HOPB","102",2018-01-14,NA,NA
"D01","HOPB","102",2018-01-15,NA,NA
"D01","HOPB","102",2018-01-16,NA,NA
"D01","HOPB","102",2018-01-17,NA,NA
"D01","HOPB","102",2018-01-18,NA,NA
"D01","HOPB","102",2018-01-19,NA,NA
"D01","HOPB","102",2018-01-20,NA,NA
"D01","HOPB","102",2018-01-21,NA,NA
"D01","HOPB","102",2018-01-22,NA,NA
"D01","HOPB","102",2018-01-23,NA,NA
"D01","HOPB","102",2018-01-24,NA,NA
"D01","HOPB","102",2018-01-25,NA,NA
"D01","HOPB","102",2018-01-26,NA,NA
"D01","HOPB","102",2018-01-27,NA,NA
"D01","HOPB","102",2018-01-28,NA,NA
"D01","HOPB","102",2018-01-29,NA,NA
"D01","HOPB","102",2018-01-30,NA,NA
"D01","HOPB","102",2018-01-31,NA,NA
"D01","HOPB","102",2018-02-01,NA,NA
"D01","HOPB","102",2018-02-02,NA,NA
"D01","HOPB","102",2018-02-03,NA,NA
"D01","HOPB","102",2018-02-04,NA,NA
"D01","HOPB","102",2018-02-05,NA,NA
"D01","HOPB","102",2018-02-06,NA,NA
"D01","HOPB","102",2018-02-07,NA,NA
"D01","HOPB","102",2018-02-08,NA,NA
"D01","HOPB","102",2018-02-09,NA,NA
"D01","HOPB","102",2018-02-10,NA,NA
"D01","HOPB","102",2018-02-11,NA,NA
"D01","HOPB","102",2018-02-12,NA,NA
"D01","HOPB","102",2018-02-13,NA,NA
"D01","HOPB","102",2018-02-14,NA,NA
"D01","HOPB","102",2018-02-15,NA,NA
"D01","HOPB","102",2018-02-16,NA,NA
"D01","HOPB","102",2018-02-17,NA,NA
"D01","HOPB","102",2018-02-18,NA,NA
"D01","HOPB","102",2018-02-19,NA,NA
"D01","HOPB","102",2018-02-20,NA,NA
"D01","HOPB","102",2018-02-21,NA,NA
"D01","HOPB","102",2018-02-22,NA,NA
"D01","HOPB","102",2018-02-23,NA,NA
"D01","HOPB","102",2018-02-24,NA,NA
"D01","HOPB","102",2018-02-25,NA,NA
"D01","HOPB","102",2018-02-26,NA,NA
"D01","HOPB","102",2018-02-27,NA,NA
"D01","HOPB","102",2018-02-28,NA,NA
"D01","HOPB","102",2018-03-01,NA,NA
"D01","HOPB","102",2018-03-02,NA,NA
"D01","HOPB","102",2018-03-03,NA,NA
"D01","HOPB","102",2018-03-04,NA,NA
"D01","HOPB","102",2018-03-05,NA,NA
"D01","HOPB","102",2018-03-06,NA,NA
"D01","HOPB","102",2018-03-07,NA,NA
"D01","HOPB","102",2018-03-08,NA,NA
"D01","HOPB","102",2018-03-09,NA,NA
"D01","HOPB","102",2018-03-10,NA,NA
"D01","HOPB","102",2018-03-11,NA,NA
"D01","HOPB","102",2018-03-12,NA,NA
"D01","HOPB","102",2018-03-13,NA,NA
"D01","HOPB","102",2018-03-14,NA,NA
"D01","HOPB","102",2018-03-15,NA,NA
"D01","HOPB","102",2018-03-16,NA,NA
"D01","HOPB","102",2018-03-17,NA,NA
"D01","HOPB","102",2018-03-18,NA,NA
"D01","HOPB","102",2018-03-19,NA,NA
"D01","HOPB","102",2018-03-20,NA,NA
"D01","HOPB","102",2018-03-21,NA,NA
"D01","HOPB","102",2018-03-22,NA,NA
"D01","HOPB","102",2018-03-23,NA,NA
"D01","HOPB","102",2018-03-24,NA,NA
"D01","HOPB","102",2018-03-25,NA,NA
"D01","HOPB","102",2018-03-26,NA,NA
"D01","HOPB","102",2018-03-27,NA,NA
"D01","HOPB","102",2018-03-28,NA,NA
"D01","HOPB","102",2018-03-29,NA,NA
"D01","HOPB","102",2018-03-30,NA,NA
"D01","HOPB","102",2018-03-31,NA,NA
"D01","HOPB","102",2018-04-01,NA,NA
"D01","HOPB","102",2018-04-02,NA,NA
"D01","HOPB","102",2018-04-03,NA,NA
"D01","HOPB","102",2018-04-04,NA,NA
"D01","HOPB","102",2018-04-05,NA,NA
"D01","HOPB","102",2018-04-06,NA,NA
"D01","HOPB","102",2018-04-07,NA,NA
"D01","HOPB","102",2018-04-08,NA,NA
"D01","HOPB","102",2018-04-09,NA,NA
"D01","HOPB","102",2018-04-10,NA,NA
"D01","HOPB","102",2018-04-11,NA,NA
"D01","HOPB","102",2018-04-12,NA,NA
"D01","HOPB","102",2018-04-13,NA,NA
"D01","HOPB","102",2018-04-14,NA,NA
"D01","HOPB","102",2018-04-15,NA,NA
"D01","HOPB","102",2018-04-16,NA,NA
"D01","HOPB","102",2018-04-17,NA,NA
"D01","HOPB","102",2018-04-18,NA,NA
"D01","HOPB","102",2018-04-19,NA,NA
"D01","HOPB","102",2018-04-20,NA,NA
"D01","HOPB","102",2018-04-21,NA,NA
"D01","HOPB","102",2018-04-22,NA,NA
"D01","HOPB","102",2018-04-23,NA,NA
"D01","HOPB","102",2018-04-24,NA,NA
"D01","HOPB","102",2018-04-25,NA,NA
"D01","HOPB","102",2018-04-26,NA,NA
"D01","HOPB","102",2018-04-27,NA,NA
"D01","HOPB","102",2018-04-28,NA,NA
"D01","HOPB","102",2018-04-29,NA,NA
"D01","HOPB","102",2018-04-30,NA,NA
"D01","HOPB","102",2018-05-01,NA,NA
"D01","HOPB","102",2018-05-02,NA,NA
"D01","HOPB","102",2018-05-03,NA,NA
"D01","HOPB","102",2018-05-04,NA,NA
"D01","HOPB","102",2018-05-05,NA,NA
"D01","HOPB","102",2018-05-06,NA,NA
"D01","HOPB","102",2018-05-07,NA,NA
"D01","HOPB","102",2018-05-08,NA,NA
"D01","HOPB","102",2018-05-09,NA,NA
"D01","HOPB","102",2018-05-10,NA,NA
"D01","HOPB","102",2018-05-11,NA,NA
"D01","HOPB","102",2018-05-12,NA,NA
"D01","HOPB","102",2018-05-13,NA,NA
"D01","HOPB","102",2018-05-14,NA,NA
"D01","HOPB","102",2018-05-15,NA,NA
"D01","HOPB","102",2018-05-16,NA,NA
"D01","HOPB","102",2018-05-17,NA,NA
"D01","HOPB","102",2018-05-18,NA,NA
"D01","HOPB","102",2018-05-19,NA,NA
"D01","HOPB","102",2018-05-20,NA,NA
"D01","HOPB","102",2018-05-21,NA,NA
"D01","HOPB","102",2018-05-22,NA,NA
"D01","HOPB","102",2018-05-23,NA,NA
"D01","HOPB","102",2018-05-24,NA,NA
"D01","HOPB","102",2018-05-25,NA,NA
"D01","HOPB","102",2018-05-26,NA,NA
"D01","HOPB","102",2018-05-27,NA,NA
"D01","HOPB","102",2018-05-28,NA,NA
"D01","HOPB","102",2018-05-29,NA,NA
"D01","HOPB","102",2018-05-30,NA,NA
"D01","HOPB","102",2018-05-31,NA,NA
"D01","HOPB","102",2018-06-01,NA,NA
"D01","HOPB","102",2018-06-02,NA,NA
"D01","HOPB","102",2018-06-03,NA,NA
"D01","HOPB","102",2018-06-04,NA,NA
"D01","HOPB","102",2018-06-05,NA,NA
"D01","HOPB","102",2018-06-06,NA,NA
"D01","HOPB","102",2018-06-07,NA,NA
"D01","HOPB","102",2018-06-08,NA,NA
"D01","HOPB","102",2018-06-09,NA,NA
"D01","HOPB","102",2018-06-10,NA,NA
"D01","HOPB","102",2018-06-11,NA,NA
"D01","HOPB","102",2018-06-12,NA,NA
"D01","HOPB","102",2018-06-13,NA,NA
"D01","HOPB","102",2018-06-14,NA,NA
"D01","HOPB","102",2018-06-15,NA,NA
"D01","HOPB","102",2018-06-16,NA,NA
"D01","HOPB","102",2018-06-17,NA,NA
"D01","HOPB","102",2018-06-18,NA,NA
"D01","HOPB","102",2018-06-19,NA,NA
"D01","HOPB","102",2018-06-20,NA,NA
"D01","HOPB","102",2018-06-21,NA,NA
"D01","HOPB","102",2018-06-22,NA,NA
"D01","HOPB","102",2018-06-23,NA,NA
"D01","HOPB","102",2018-06-24,NA,NA
"D01","HOPB","102",2018-06-25,NA,NA
"D01","HOPB","102",2018-06-26,NA,NA
"D01","HOPB","102",2018-06-27,NA,NA
"D01","HOPB","102",2018-06-28,NA,NA
"D01","HOPB","102",2018-06-29,NA,NA
"D01","HOPB","102",2018-06-30,NA,NA
"D01","HOPB","102",2018-07-01,NA,NA
"D01","HOPB","102",2018-07-02,NA,NA
"D01","HOPB","102",2018-07-03,NA,NA
"D01","HOPB","102",2018-07-04,NA,NA
"D01","HOPB","102",2018-07-05,NA,NA
"D01","HOPB","102",2018-07-06,NA,NA
"D01","HOPB","102",2018-07-07,NA,NA
"D01","HOPB","102",2018-07-08,NA,NA
"D01","HOPB","102",2018-07-09,NA,NA
"D01","HOPB","102",2018-07-10,NA,NA
"D01","HOPB","102",2018-07-11,NA,NA
"D01","HOPB","102",2018-07-12,NA,NA
"D01","HOPB","102",2018-07-13,NA,NA
"D01","HOPB","102",2018-07-14,NA,NA
"D01","HOPB","102",2018-07-15,NA,NA
"D01","HOPB","102",2018-07-16,NA,NA
"D01","HOPB","102",2018-07-17,NA,NA
"D01","HOPB","102",2018-07-18,NA,NA
"D01","HOPB","102",2018-07-19,NA,NA
"D01","HOPB","102",2018-07-20,NA,NA
"D01","HOPB","102",2018-07-21,NA,NA
